vessel	year	ID	dateCollect	species	fishTotalLength_mm	fishWetWeight_g	species_names
28	2013	28.2013.148	7/9/2013	741	160	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	160	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	160	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	160	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	160	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	160	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	160	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	160	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	160	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	160	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	160	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	160	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	160	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	160	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	160	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	160	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	160	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	160	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	160	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	160	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	160	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	160	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	160	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	160	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	160	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	160	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	160	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	160	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	160	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	160	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	160	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	160	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	160	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	160	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	160	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	160	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	160	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	160	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	160	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	160	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	171	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	171	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	171	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	171	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	171	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	171	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	171	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	171	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	171	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	171	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	171	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	171	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	171	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	171	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	171	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	171	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	171	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	171	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	171	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	171	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	171	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	171	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	171	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	171	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	171	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	171	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	171	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	171	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	171	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	171	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	171	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	171	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	171	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	171	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	171	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	171	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	171	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	171	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	171	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	171	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	171	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	171	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	171	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	171	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	171	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	171	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	171	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	171	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	171	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	171	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	171	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	171	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	171	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	171	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	171	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	171	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	171	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	171	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	171	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	171	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	171	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	171	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	171	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	171	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	171	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	209	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	209	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	209	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	209	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	209	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	209	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	209	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	209	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	209	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	209	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	209	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	209	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	209	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	209	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	209	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	209	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	209	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	209	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	209	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	209	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	209	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	209	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	209	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	209	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	209	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	209	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	209	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	209	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	209	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	190	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	190	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	190	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	190	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	190	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	190	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	190	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	190	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	190	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	190	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	190	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	190	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	190	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	190	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	190	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	175	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	175	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	175	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	175	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	175	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	175	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	175	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	175	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	175	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	175	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	175	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	175	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	175	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	175	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	175	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	175	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	175	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	175	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	175	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	175	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	175	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	175	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	175	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	175	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	175	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	175	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	175	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	175	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	175	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	175	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	175	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	175	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	175	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	175	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	201	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	201	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	201	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	201	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	201	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	201	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	201	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	201	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	201	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	201	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	201	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	201	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	201	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	201	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	201	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	201	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	201	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	175	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	175	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	175	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	175	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	175	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	175	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	175	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	175	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	175	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	175	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	175	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	175	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	166	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	166	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	166	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	166	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	166	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	166	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	166	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	166	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	166	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	166	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	166	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	166	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	166	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	168	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	168	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	168	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	168	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	168	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	168	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	168	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	168	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	168	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	168	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	168	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	168	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	168	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	168	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	155	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	155	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	155	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	155	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	155	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	155	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	155	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	155	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	155	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	155	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	155	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	155	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	155	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	155	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	155	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	155	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	155	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	155	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	155	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	155	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	155	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	165	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	165	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	165	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	165	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	165	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	165	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	188	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	188	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	188	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	188	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	183	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	169	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	169	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	169	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	169	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	169	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	169	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	169	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	169	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	169	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	169	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	169	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	169	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	169	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	169	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	169	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	169	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	169	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	169	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	169	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	169	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	169	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	169	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	169	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	169	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	169	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	169	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	169	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	169	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	170	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	170	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	170	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	170	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	170	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	170	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	170	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	170	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	170	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	170	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	170	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	170	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	170	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	170	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	170	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	170	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	170	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	170	NA	Yellow_Perch
28	2013	28.2013.148	7/9/2013	741	170	NA	Yellow_Perch
